,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,10.715200247752241,11.570472112444001,16.003697120807338,19.91944236739708,17.67482138844489,19.55550297028111,18.157463783813455,18.78293526775645,17.762100147733307,16.041894069295996,16.376967561759002,18.117550230762983,18.81422125363532,15.892064951029278,18.81222737650264,14.735448100131737,16.184068794367764,19.799198347443188,16.133456257412618,20.64825836965648
1,24.403237479440342,17.314743232796964,14.398319427661617,11.339965959225916,16.978948811642674,19.70426380921681,15.678790091624567,14.26075216821897,16.384508527580838,21.430986146744342,17.246092389638694,14.214081166165439,21.732976794500992,14.363346318208244,15.492136166371633,20.59194547694078,25.185662333317687,14.481112862687857,20.402713912919495,10.021358157021332
0,21.77028597968467,18.125690912830077,15.823179839986626,15.939741496342114,18.256883740812146,14.723360395785694,16.14122126200661,16.132452231753597,16.81189085111502,20.12148877700598,17.39890454504767,17.172644018322547,18.552097957606538,16.608776273887358,16.27853394452738,18.501665431473082,22.25005421360341,18.990543823150634,22.356906496714394,14.921646009083783
0,21.273756825846768,19.241951778404463,15.440639146037315,12.386966318920033,17.89709958132854,15.403711323537813,18.412050416988272,14.799160043043027,15.089412832241868,17.744292934387474,19.99803823222435,12.960828531617445,18.00051022711727,14.842516393121597,20.395957758127295,19.4703911632656,19.8094699891327,20.14217995194954,16.321303556259025,11.468564293934953
0,17.135977171809234,15.7728155848446,15.300264821243124,15.698454703525709,20.20569364148322,18.154379505132425,19.99014798012733,16.871853993599792,20.597988782602854,20.624471459934295,13.099207467651752,17.970107228360853,27.443536883479954,13.981334679580563,20.093790244117898,17.69067595903612,23.70919673303331,26.119792509549136,16.57137272986447,14.369103232604246
0,16.47328131604139,15.793019579410226,13.94096407107381,14.50695751596999,20.233168783699163,20.40059399043752,13.847249190051471,17.875092794335632,14.35991831647337,20.989372913098382,10.922035565601183,13.597628067373465,19.934929811899735,17.500920766655963,14.869790223680791,14.461807351216454,15.302119298414333,17.859813958063732,20.85707054162317,12.510646502968754
0,16.62555035624844,15.379603721270602,13.6656514786457,13.347875323192717,20.466109785395776,20.47643773007686,14.716528247251421,15.632217547357179,13.628213889157335,20.37023475767139,13.61113945836113,14.3885879419857,17.120539651200122,17.015419604674566,16.7436959203197,13.714204214317771,14.672908772938325,19.547905075043772,18.846705715076347,12.340480852001201
0,20.400503985786443,16.012182940580196,14.411588000792246,10.08502924730586,16.372929632716097,17.67180818407953,15.66124455504563,19.024690510253876,12.980150439063225,20.14447863977273,18.173657326289767,15.13997811330435,16.241258998429558,14.244445340143624,16.82181063501704,15.082545359017514,17.82669153464632,19.96012698177375,16.468005828343745,15.185391280802227
0,14.48381117314881,16.449637792638022,14.600003280833324,10.892214481015664,16.941041835679165,24.36444240182137,15.381079567983582,16.079715638532363,14.60320735317855,18.369106820577024,10.253599085973395,13.261236089190625,17.76643947326067,17.238101047555382,14.81559147449484,13.439097310715557,10.167278246667355,13.892776631416057,11.278060361977044,10.67531421766736
0,17.76083768303447,15.624375460610057,16.769296386895924,18.449308867982992,16.64912668172333,15.73189114537217,15.059265148436257,18.065725883017333,16.811841644049604,17.323891535902266,18.344539007116165,19.13739210711622,15.303223484475343,16.32570168194908,16.340301960955397,16.016148640598335,18.62585472458624,17.25051071791932,19.72764886874342,20.797778820173907
0,15.886662732566226,16.779034372348892,11.098627127793087,19.888887214176293,18.98305794239275,15.376095081254906,17.63082382963429,15.582312492268338,17.15696620004662,16.124079597380305,18.167828749337108,15.487570435937114,15.722178151923325,15.866619873959976,25.084017646305412,16.21760746942791,18.42151394487392,25.35862909668656,21.280081785810417,17.035669991882163
0,14.978746170049794,16.38393341460924,16.266424791040933,20.33004457961556,21.323482698927098,17.170383702257826,18.0620131365352,13.086934403946497,19.74110404896065,15.418773986035111,17.21402613179373,17.081013299370763,20.576083129236974,14.98034013666838,23.398242128238017,17.594319851936774,19.445535884669237,22.910645175444504,16.35207340781191,16.945963100546585
0,22.735466867005403,19.61368604607766,18.80338263009867,15.707644160652887,17.09037417240812,14.993230464957586,12.038485561548347,13.00781834093824,14.095583169987584,16.690981240366977,20.815994085886068,17.469205175658765,9.38107254415442,17.9885663324136,13.76914857035866,17.190747794801727,16.24094596149547,10.534294654030246,19.479314606956116,16.8495680621089
0,15.867060458534247,16.463510191804325,15.53663277069395,16.514657631797945,15.489238532168137,18.667434137096432,15.348672349495668,17.62836333932304,17.909543759589305,16.36368941761817,15.04971674521573,19.506839233766456,15.335738165137402,15.699022195833573,17.851624006615744,13.734530291900537,15.034581408786195,18.152690834189194,13.80030195437452,20.22282888199632
0,15.452715319488311,14.163371460214213,15.477198216272114,13.225508239715753,18.106368706372287,19.84849578088911,16.906623001085098,16.851745117864393,14.652541306776408,18.02286394986505,17.109499000855294,16.121899005132565,16.772939211444953,15.016791860008393,18.29455966016275,14.136023607265564,15.203609103311635,20.117408719055955,13.79809480931436,15.986398016936013
0,14.417925766765462,15.295811093193189,16.87865507678447,19.26206518338298,17.395026736183272,14.939619061467871,18.961172380889323,17.932457433331525,19.2566407748447,15.265242380637961,18.922191310863603,20.76273013224323,17.354936310153622,14.46523850324867,21.97323198079736,15.141002529421051,18.181709045406112,24.812677132101804,13.923825672584888,22.719246209242968
0,18.842030791096143,18.904485315513064,14.73152998762099,15.479178633753232,18.732091173162043,15.428260489677369,19.042378187428007,16.1909333610239,17.780705810578016,16.976424945306995,17.553072610245522,13.452390637314881,21.865631814600768,14.016003274330888,22.977147110557443,19.45190103580855,20.869152042550773,23.32511186818669,16.406060556683844,13.480883751116314
0,17.599632864192248,15.034953122799687,9.541699815419928,16.886453002690068,19.732071963699894,18.956130165971793,18.09578637702842,17.809212570799833,19.697613554629502,20.068004862703102,14.040397510340146,14.880497339782211,26.54823009629153,11.956711172917128,25.235743299306357,17.605767240067184,25.487009944344216,28.412406952208933,20.95754873534233,14.956004737728811
1,24.891941004825156,15.823932229689241,14.607621992427998,11.659032348879176,13.11142156370018,14.528153395443038,18.82284366529465,17.628814082494962,16.45394577722647,22.806368277803422,21.28154436465763,21.752570475682248,15.701372299960354,15.778632172597279,13.660938850254015,17.997776727336518,26.228703388750233,19.751843734831084,21.637866613337692,16.451321659790846
0,15.930739006947961,17.406807054423297,16.230771382016805,15.594669741546364,16.2530688954302,17.2659774791486,17.235414430114183,20.697592752594787,17.96976324075775,18.181484324816903,12.38966519864005,16.82393650980826,21.11892362455773,16.076943259143544,16.480062327018945,15.694148679756196,16.480956818656416,19.691464804543113,15.129193711802682,17.27002217035315
0,20.524386044020947,20.098797273559537,18.271162573964123,17.078600998002585,15.252143641367768,11.96053569471136,17.27110853300987,15.827516258792677,16.204538193798882,17.42955232930251,19.169303701891398,19.42839101614787,11.22793053118252,20.10426405731124,13.74684408695121,17.580237327679214,16.70749436652284,15.388666135891743,19.942116497211256,16.833261654280587
0,18.08478866892592,17.087335067957213,16.96054036425549,15.536539015525875,16.310658372724923,16.77651396926611,15.454755365389639,17.948827494583906,16.713073467748046,17.121488703996935,16.95883607762225,17.981382997160786,16.39595203059743,15.430787927707252,16.938780369345956,15.66326604795789,16.99662355863777,17.692696041430324,15.398598557597085,18.912824714785817
0,14.846936192047295,15.898505744609134,12.301518080201756,20.718106010372583,19.854575541894828,16.729437881411336,17.324970132408286,14.359394439260575,18.03717175550241,15.388941942612291,18.131334330560463,16.161965039182906,16.660332434684136,15.34163799323515,25.22803331116409,16.203575858040647,18.439736351694446,24.390397914301197,19.692596858093033,17.744831003689352
0,18.30416974803277,17.923051337552558,15.027988275091626,16.912705598760525,16.550243783236684,14.541082176189914,19.35483444735501,16.99448445734462,18.082579454022863,18.175434553233725,17.1161201085002,17.78796506082565,17.994302250013366,17.019162212651686,18.70569794848037,17.787956538984453,19.92539293882703,21.588045572341862,18.951872203459434,15.828456779690969
0,16.84049940638237,19.60893434599671,13.451015855513674,16.449797382728356,16.021330666221324,14.901478603563566,18.562039176261464,19.99902035249363,18.20462798168777,15.183204999812743,15.845325132177987,13.396506081974831,20.683796620274578,13.74628214351631,24.06723203611999,17.843013078468005,17.93324994442246,23.833249111723454,14.688007756323525,16.85646013551349
0,23.27568473312219,20.34415638512203,17.324122309130296,13.953392332940656,17.438627094307936,13.549723156492522,16.928409865916954,18.290982582789958,17.760988036440633,21.133475675578175,15.026173544114615,16.976173473552972,22.076637397388524,16.328441976965113,14.564875092107895,19.429686539438308,22.94085219181821,19.32222210894013,20.34839733828526,13.895874291415412
0,19.917203703261833,14.996993419206817,13.731134696954603,16.997999639963844,18.22873841667669,15.913812729812763,13.088792301534095,17.092629842985797,14.558722525769136,19.718524723265876,18.97784522788444,18.82690144755828,12.948545957916913,16.141945579201565,17.130364586999203,14.375000159549796,19.53322171054576,19.915820969279284,23.945108318274915,19.681351512197374
0,19.270434830063987,16.077745991924967,14.887061623691556,12.194897045077695,16.802337473266878,15.011758535347802,18.07808883430679,19.985765718905334,14.992555423621894,20.06507762023392,18.324179009412305,17.70249725927354,17.560873624924604,14.359706124128698,18.501055619498544,14.980872547464092,19.24698615300511,24.967981192420492,16.55122309557807,17.440004206570798
0,16.15515439245637,13.512365044464362,17.000675404556166,15.933183506702358,17.630361259883305,18.92756598588432,15.216899528566987,15.408368796670917,15.074440685012217,17.387995758417883,19.25756337231521,19.42762482206626,12.896222890727316,16.238354814680573,16.160717169646187,13.874531610416781,15.683656886930253,16.839189046104238,16.117389325541726,19.33090173698888
0,21.215780144989942,17.697701396273605,14.624185965936608,12.765179592791213,17.626076145897393,17.108106178990784,13.245142647522627,19.270471333952898,13.70812355647475,21.660741080228142,13.952919139937359,14.77958830678107,17.69278420812645,16.9685415251426,13.23600724485778,15.765369547497631,18.00634812667795,16.7054883492801,22.16335874881002,13.957950224361753
0,19.065133298734402,19.341471397012324,16.98239390462659,13.200009486903594,18.10917358937709,16.520532657954497,17.179351319899204,20.12840658557197,14.696235119026529,16.918187636861028,16.0587961915908,6.742517848569435,25.383658666465436,14.013448845279605,18.623014722255117,22.01100531831804,19.041908861064123,15.742192381683829,16.597115930310913,10.353083446549501
0,17.66070973214683,17.565205660592504,18.658174719114342,17.988986739357866,20.233687656041436,16.897831479386756,16.438491604994834,14.893247989302612,19.67900600579368,17.60288209533979,15.053279329324264,18.669382788151303,21.722619664683663,15.476691056669324,18.052134507225663,17.418860043290067,19.904549626074886,19.71478012989329,16.006661843659508,17.129045890587683
0,20.131336569759355,15.99317553891975,15.363147790092706,14.230618180323736,18.958365030885357,18.437751956337493,18.407614513534664,15.666234396660393,19.195610820236496,21.37663928284335,15.011224736686264,17.959877953310045,24.68166319584911,14.419570580628761,17.5965330170943,18.43877472373376,24.695944724850378,21.893422468409074,18.4022993763383,13.455151451442255
0,18.385698242992763,18.407696753815525,14.070763873693364,12.979460884676207,19.20833176632124,19.773653168483705,14.149797281053136,15.755115986060822,14.315543319755559,19.050371004445793,12.913792066804483,12.322503685492965,18.065371460386917,16.716356762556778,17.03140355318595,15.708477967463105,14.679582417153247,16.874168542323545,17.68432905320239,11.063795981077511
0,18.744022683724683,19.292756901811906,18.337969961635693,15.723693326979845,17.28925563396429,15.595168732118736,17.598375466258098,16.361216764449164,18.433863523774267,16.763442357379347,16.330305931826977,17.110768712210273,19.58400266538641,15.734920507552712,17.792363582561975,18.11982584059754,18.37969958681571,18.426666762613806,14.16182276172428,16.09934453975831
0,21.825469650164905,18.989842242225084,20.090870913599126,14.768810660852775,15.977046474615511,14.536290731331208,16.60390112463482,14.318456492940225,16.167220784414088,18.274544767965477,19.578449711122772,19.18218957621741,13.759997808601595,18.599633612844087,12.047060090015146,18.532162015896887,18.533413449488094,12.588878348360707,17.723211916445806,15.350409282980669
0,16.81644950810357,16.669584064818007,15.289626442701731,11.089957824166795,15.156472925081596,18.434471905296753,18.259758616848792,20.045282131659842,16.082798699724336,17.481565152333552,15.989437149611483,15.812519804217605,19.211623318922722,13.25966005471728,19.4662688938549,14.904650109225388,15.941957959100424,21.870771704332352,9.938161803036824,16.680578560178542
0,13.771161994697383,17.59646541653252,16.083911995294077,19.74989945917511,19.180417133953743,18.021084530267085,16.66476569930634,16.131083030087893,18.85676587995974,16.049901113507744,12.474177539085698,16.19145263477324,19.618046536427876,17.617709974183715,18.880756625930996,16.109482159544925,14.962965695897879,18.728232557203466,16.77386122113001,16.228763983680217
0,18.65471363450348,17.29646587834874,15.744732086560433,16.741149177197933,18.225494447252693,16.338063858817026,14.650943031774727,17.464958379981166,15.892965956403218,17.6980466992196,16.815949533559415,15.303429218208434,17.58079021512419,15.8139492767064,17.777612312549085,16.974709289863476,18.261579170256514,17.81221249213392,19.702041105011084,16.850942377475594
1,14.485283287811292,11.754154333339956,14.641724124455187,18.838518902860564,14.457428143707855,17.80801501135644,18.85692581249571,15.665182209575153,17.927314151450993,18.49857008674054,19.198129954756745,25.643606965362615,10.162342460054655,18.787597189703707,15.472620848671433,12.548461451765434,17.455763794650213,19.926121902395714,18.88230813652357,22.075380703617313
0,20.021112134078777,19.957174863667973,13.784054447129382,13.904519650207508,17.131060318847727,13.80363220877658,19.725120071934068,16.526780780478102,15.679551340685734,16.948497734778503,19.451062140618554,12.31387951304654,18.12778411382361,15.150285965405097,22.61788439534195,19.51989625155685,19.390388871622314,22.901286231821377,17.235095167745193,12.14249006076694
0,17.91302100717341,17.57439498518215,18.52386253705425,19.17591046924293,18.14775846737237,15.833679687196199,15.575596754542326,13.41657287619862,17.994591382074926,16.32093469462631,18.087037786382602,20.187308840179004,13.935205264636576,17.99724596863081,16.243865418749092,16.528616203590342,17.169760020586764,15.793483567784316,17.90106323438082,18.564815853961537
0,18.638490413341014,14.4602499897129,15.421171217428162,14.40387575023048,13.781334242472887,18.865846189668297,14.553685344989777,15.725021888708033,14.223482992205309,16.86883597395511,21.21135168468897,19.20641200683748,9.105780647005409,16.260529302414326,15.350502617189044,14.473548953323,15.908322730471767,13.258368231164479,16.48264135004508,19.433353345586088
0,18.296082553031262,14.442500601899676,13.829490473880755,16.259390573387787,20.44826488439287,20.35496705195365,14.845961784114323,12.075282865195183,16.38764714597627,17.80868925840927,18.97415659120729,16.117149473177907,17.378484302074312,13.944817540386122,21.31187013809949,16.48637050300295,20.46158755990854,19.487817188931174,18.630006955353924,15.317460107414652
0,19.66512165723365,16.056000993940014,15.695668609289836,11.33183409134006,16.68503736947705,18.14324081413276,15.558572234400776,18.34363156794432,13.035109213281245,18.97863012121822,18.391516382602855,13.463854441609822,17.04028512881321,14.805709792691053,16.099285654231316,16.718035035216403,17.47382184955737,16.550372402267552,16.68009006457029,14.21305898310438
0,19.353234304290318,20.604146771204412,17.58591586225443,14.666013586266867,17.51618767078313,13.967188181054736,18.278838129494833,18.188205162557487,17.71862188584424,17.26385342309346,15.753784950758835,15.117599251185098,21.016048596265648,15.408755976610795,18.89049028193649,18.56832074072476,18.438824961276907,21.00369442790358,14.643056351087564,14.868738951843298
0,18.668783684805963,15.719127630235079,18.1123557550055,14.752169689327241,16.53747547610608,17.598120928183935,14.557646960144186,16.736618803343703,15.027382290463606,17.070981825943353,19.458551235207022,17.654039167400775,14.439053547021523,15.423257865710628,15.39923945661843,15.907592241352349,16.874646773115558,14.65784939420577,15.638942179176281,18.717280798355116
0,14.988841929039218,16.490106321278816,19.31504278221098,17.840991227575255,16.17361395499153,17.66120697088007,17.13492359160565,18.80100428648627,17.823080231874197,13.418895396539106,17.998604873447764,13.75666329313686,20.97211758006398,14.14381791154184,18.694135456823936,19.416207081460826,17.109651116986665,13.966818324236892,12.450096128287088,18.487283915284912
1,18.754864693516527,15.07564476335941,17.07102054917671,14.429059759906833,12.854582790553629,16.270438876535867,18.812591612573918,17.003364144810988,15.891591808703701,18.15942285665732,20.94161951692914,20.643026824782993,12.147013161581645,17.671286236726342,13.539536367027576,16.508605696853866,18.30078853833834,15.127451549640949,16.690995688247042,18.106477667274408
0,17.883290992122934,17.18217846249066,16.348061380928893,11.77428547085579,13.309576313494752,18.812931729407335,16.72910757687467,17.022785637345528,16.273427091058224,15.928098673289911,18.15408004618857,18.878149219182525,13.197487562384492,14.464852203860051,17.78693183754284,14.112332601983633,14.298288148413747,17.217235901745095,8.811853735047883,18.62745858123641
0,18.09827243594799,13.963145728812055,18.574205972012766,15.440584554304527,16.235690120828906,13.841772001870165,18.06798106512886,18.03073873303928,16.5211896792899,16.41447764036318,24.403768771335947,22.59593200097738,13.582643451699685,12.828916059936848,19.988566654619344,14.650299494106994,19.87268440627975,23.989501089439187,12.934190525578808,24.604666142111984
0,16.47780069326273,16.215299039521845,18.2418085910355,16.959544614308808,18.764117848857918,14.515625887686383,17.952548731341214,20.732010772542235,17.63316920722563,18.04932652086834,16.288642467182882,17.048217904370226,22.52265051996064,14.639135415079988,18.198604457476367,17.05513366884856,19.63040630221879,22.878649645774043,16.61031295181339,19.128114754074314
0,19.782275046996062,17.900150704381602,16.128517035904625,13.333529216150328,17.523051611440017,19.389495726175163,13.006874336849139,14.700538545136341,13.785605163715752,17.77080009206538,16.564885961175555,13.936795671193217,14.358469286805299,16.781926396415813,15.025141987905684,16.35055433888961,14.97080366358426,12.134134547198112,17.278665543212238,13.377868201109663
1,12.306814715444537,18.51430959608589,17.500256192122805,19.158138991566506,16.5077720147767,17.090699241145593,16.422798536143947,17.71942326201733,13.52415723216415,13.028885570813706,15.380918244750386,9.376291490803295,13.738466349362026,20.995873835176248,15.330565426845983,18.139974593594637,8.24587717322133,9.055591499719723,17.69442575183352,12.994857842983263
0,18.659585529369547,19.014311520832518,17.711889191287977,14.41359857046129,15.223644793785905,13.84450431635276,21.279399822126535,18.23369899937252,18.247873586125007,18.62003585575536,16.410722891664246,18.26848692453236,19.41750749010451,17.51507842619934,15.92486760570892,18.371086951602198,19.047850140800385,20.5350731820416,15.212347970834479,14.696864224064205
0,19.512754161478725,16.879475213358482,13.79322660205926,15.442601105686578,17.80850779251197,16.105814620718302,14.17659118618405,20.27874237421296,15.434818303138396,20.47150916714635,14.51679232808181,15.954030772770828,18.773899902270497,15.817754787442606,16.532087938275104,15.554926674113764,19.311557764528306,20.478720183491564,22.278094553731513,17.061117856181497
0,17.524696352301895,13.576532928424923,16.709514491244946,16.868787272503482,15.67628958908843,16.20528899241871,16.620087448540595,19.647346793236302,14.826762866827623,16.36934430520026,22.314579249824256,15.112814421542726,16.88082500536669,14.247413608998084,17.729533129240583,18.520209300735953,20.35663390448071,16.016590759395992,19.062500667727686,19.64819963247431
0,14.75141376934976,17.016746427598882,19.098890686866465,18.122744019918652,19.83919388331553,17.49881479566332,19.961444286053936,14.440898316578753,21.06557086955329,15.926721105274787,15.358116549585732,18.564152435743903,23.347384492782183,15.045236897828904,20.47897144974942,17.8627454358031,18.9909826740418,21.859138055196123,11.586208331223986,16.54990994895665
0,18.64706691925244,19.756020961546703,13.92792471775536,17.33765986616444,15.759699577221237,12.352126742537866,19.05569847970137,16.918714041845103,16.293479117276867,16.373296075419475,19.140657595354632,15.826045390720655,13.595586749902072,17.915515768777258,20.48694958292432,17.831873418565127,17.352263387514142,21.430352721670243,19.853877672162128,15.652201710710955
0,20.587012761426443,17.49682466372721,13.715978934872483,12.500126757620084,18.09933411943635,18.18081166754725,12.995173665922968,15.728730210056105,13.986935563334342,20.46216986315507,15.366844353658237,17.543961390215294,13.25417780060091,16.5709711136669,16.014304068634765,13.119950946471452,15.872090281570816,19.088694191540373,18.962072305829654,15.31170336570479
0,11.96571147239251,15.346921849950883,16.639268682431606,21.473694232619216,19.950484840056408,19.15357016879242,16.426033733429637,16.619495726885194,18.329881131567355,14.909435323579412,13.919362685680195,14.001687117080952,21.25219024777553,16.840680779095898,19.385185310408524,17.46894127271983,15.70010874913815,16.61772434608385,17.82260647441598,16.709463142832092
0,17.61632547064034,14.676066794266289,17.426503270428633,14.464122141145612,15.814340806879379,15.741559331466092,17.929419166952844,19.042159959584637,15.77331680359921,16.875782642382195,21.366507566475853,18.332873780935582,16.304253542264888,13.664207300307858,18.645240871473757,16.091937230445104,18.859723477727865,20.680234663036035,13.968865200989558,20.423462282169957
0,18.55195538274436,17.312394647727928,12.386810033152198,17.96719996758517,19.603996464510374,14.935295972867092,16.768365143720978,15.642259782515126,16.378445664698944,18.336316600561815,17.804811458555097,15.61382347956867,16.85533648056106,16.13390626717987,22.02568351797833,16.84783011528859,20.040126760994895,24.04882467877224,22.723926858408028,15.508976614056332
0,18.345140984985502,17.85332984608158,17.557279000557042,14.07685717409774,18.64207027947307,17.0341599013275,16.23530909397301,16.56315231802166,15.284705015315085,17.540970728806613,16.81985237246873,14.129296312297985,18.671462117219676,15.718179145106172,17.231284432314744,17.40246492995645,16.698389720471663,17.42236856104721,15.539716875526944,14.171989253560696
0,20.713169132474995,14.310466038393525,15.646686327545542,11.978134372800636,13.1640385292106,17.70059565824442,13.7848841527134,17.20926399065449,14.040101105512457,19.677217465084023,20.5864894907213,23.920505836346987,7.350742215094481,16.05641873655128,13.062426770299181,11.366772002482046,16.381501112821464,16.70143081704077,16.053137501623077,22.174504002001363
0,20.69048614078696,19.211992173599015,18.397535814524296,14.961596570708238,19.4714432476866,15.978008836420598,15.102264798919913,17.136171154433285,18.049425209455396,19.122132681105235,14.441786447626775,16.668306572698533,22.58686561496077,14.772438257560292,16.5469022310578,17.91049675421131,20.520401637613013,19.07136421724012,16.75721076398493,15.760296201881534
0,12.689478085732743,15.769249374570272,16.291614804025336,16.867846937160994,16.735118496391525,19.776232161219287,18.26395701639081,17.832278696938925,18.011076579196043,14.377605311139542,15.257530241162963,14.690748046769562,20.177439041423096,14.738025055158918,20.590516071916383,16.4305798274508,14.662442446373266,18.304506044024663,11.106968465636346,17.083197678066604
0,22.526504960930666,18.476113516997398,17.925977371823386,16.381196479795868,20.13670527486406,16.07684703584812,13.826275378128699,17.084134726428612,19.447551564180635,21.694110214928322,12.931646457690714,18.901648890292073,24.61833357236919,15.209945804803505,14.281790061495007,18.321881304461325,24.545531571522403,18.740102866922065,21.599419433723497,16.334595651962918
